worker_id,task_id,task_response_id,is_reviewed,review_score,Text,Toxic/Not Toxic
JZMEZT7EYNGR,9d5a72da-3a5e-4940-81cb-61fadd6ab854,15c8a0b8-64f4-4acd-9f1f-2717551dfa07,false,,‏‎دقنه مقطع كانه من طلاب الشريعة الي يرقصون كذا,Toxic
JZMEZT7EYNGR,def5f6ea-9650-46af-bc92-be29cd2227c6,15de61a2-2cdd-4f1a-b795-1bcd05249dc6,false,,كتاب (التحليل الاستخباري),Not Toxic
VAP7WRCWQZ3R,795acb11-6500-47b0-a502-3b06797624c8,15f812a7-a2ce-4a03-93f7-99ac68dcf007,false,,"‏فوائد القرنفل مع الحليب 👍

عندك علم لو حطيت معلقة قرنفل صغيره مطحونة علي كوب حليب وشربته علي الريق ..ماذا سيحصل لجسمك؟؟ 👇",Not Toxic
VAP7WRCWQZ3R,4cadc8ba-2f64-434d-897b-0ff5e9f58152,16507231-93a0-4592-9c1c-73942e4b1e90,false,,هذا موقع تابع لحماس وكل هذه التعليقات ضد حماس . الشعب عرف شو همه أحفاد المجحوم حسن البنا,Toxic
VAP7WRCWQZ3R,ee42e117-c1fb-4773-b266-8db2b0ba87dd,167ed244-92e3-4b25-97ba-db87a90c5743,false,,"‏راكب في حافلة كلها بنات الحافلة إنقلبت 
لقيت نفسي في حضن السوااااق 😭😭😭💔💔💔",Not Toxic
VAP7WRCWQZ3R,b825ac70-ac37-48d2-96b7-1fe74af5d532,168478f6-b968-442f-8d12-9f7ab96cdead,false,,"‏م. ‎#أيمن_أبو_جوخ- مدير عام شركة سودابت المعزول يكتب مذبحة الشباب الخريجين المتميزين في ‎#قطاع_النفط :

دخلت اليوم في موجة حزن عاصفة، متحسرًا على ما يمارسه البعض، من إهدار مقصود للإمكانيات وتبديد للطاقات. فقد أتاني الخبر اليقين بأن الطاقم الاداري لشركة البترول السودانية الوطنية",Not Toxic
DHNEHHYX74XC,7b72fb54-da2d-4509-a23f-012a442d156d,16f13a98-ff4f-43b0-a828-c0fde33ef36d,false,,"عودة الإرهاب الإسلامي في مصر ارهابي سلفي يذبح قسا في الشارع أمام الجميع
",Toxic
269R2FJEMCRX,45aba6a0-056b-4041-b53b-1726fde5ecf6,17104d46-ffcc-4f5e-aad7-bf2ccf883523,false,,#تيران_وصنافير_مصرية #ارحل_ياسيسي ابن اليهودية فرحان زي مايكون فتح عكا وارجع واقول هو صهيوني والعيب مش عليه العيب علي جنرالات السبوبة والعار اللي سايبينه يبيع في مصر ويقتل المصريين,Toxic
VAP7WRCWQZ3R,2ba80b43-6a8b-4d3f-814d-66a099cde1a6,172fdebd-aea4-4297-aad3-0cf353f41c78,false,,_روحت الجامعة صد رد يدوب امتحنت,Not Toxic
VAP7WRCWQZ3R,b2a3a3a0-63e8-418f-a4f1-d94f126a22f1,1776da6c-c86d-4d98-83e2-7c06d6dcd1ce,false,,"السؤال ماشي واش كاينة حياة ذكية خارج الارض ولكن السؤال هو واش كاينة حياة 
ذكية داخل الارض",Not Toxic
VAP7WRCWQZ3R,a3bbc514-5bf9-4160-872e-912061abcca0,1796227c-7a3b-4d50-93b5-c40dbb80c1d1,false,,"هاد مش أمن اسمه زعرنه بلطجة
حقارة وساخة اي شي وسخ بس مش أمن",Toxic
269R2FJEMCRX,3c411f3d-a3ab-48f5-80cb-16a230cc87bd,179e301a-90f2-4ccc-88e9-96897969ad2a,false,,"ليفهم الجميع أننا قد طلقنا اليأس، واستقبلْنا الأمل، مهما كثرت النوازل والمشكلات والانحرافات، ومهما كثر الطعن واللمز والسب والشتم، بل لا تزيدنا المصائب والشدائد إلا إصراراً.
",Not Toxic
269R2FJEMCRX,ea16413f-e902-4008-b41f-d08831b3b60b,17b80319-0ed1-440e-be82-67bb5f14b65e,false,,‏‎اقسم بالله حرام تطلق على ذولي حريم ذولي اذا بتتكلم عنهم تقول انثى مع تفله بعد,Toxic
269R2FJEMCRX,5bf588d4-fd4a-40b6-8129-21543b11650b,17f08c86-4634-4f85-afba-0c803de94b93,false,,"هل الله ضعيف لدرجة أن المسلم يدافع عنه؟
في هذه الحالة يكون الله معاق!
صدق جيلو العظيم",Toxic
269R2FJEMCRX,902c8e73-adc8-49e8-972d-00303a73969d,18655320-8ead-4c52-95da-3b6013f05277,false,,"اذا كانت امي ابنتي  زوجتي او من اهلي...
اما حب ما اعتقد لو انا بجد بحبها كان تزوجتها بتحدي عن الجميع...",Not Toxic
269R2FJEMCRX,64faabe6-1613-4df0-9872-eaee8d62364f,187fd16f-3aeb-4c7c-baf0-d7430cdbffea,false,,"#مرحبا_2022
تحت الرئاسة الفعلية للملك #محمد_السادس تطلق مؤسسة محمد الخامس للتضامن نسخة 2022 من عملية مرحبا لاستقبال المغاربة المقيمين بالخارج ابتداء من 5 يونيو 2022.
جل اِمكانياتنا البشرية واللوجيستيكية مجنّدة لإنجاح عملية مرحبا 2022
اينما كنتم 🇪🇺 سنجدد اللقاء على أرض الوطن 💚🇲🇦",Not Toxic
DHNEHHYX74XC,687798ad-84d9-4896-8576-18ed4ce02b1d,1894b2e4-fc5e-4743-861c-9cfc7b6816b7,false,,"صدقوني أعظم حُب حُب الاب وبس
",Not Toxic
JZMEZT7EYNGR,cc61ad5e-2a26-42fb-827b-0dbcf3f5ce24,18ef7a79-2a3f-4490-863a-05951f0ede33,false,,"‏""مجرم الحرب قائد مليشيا الجنجويد مواصل في حملتو الانتخابية وتقديم نفسو كرجل دول وحلّال للمشاكل ..
 حميدتي بجهز نفسو لحكم السودان ولو مات ثلث الشعب ما بفرق معاهو مافي حل غير نواصل رفضنا ليهو واي دور سياسي ليهو ولي قواته""
🇸🇩✌
‎#الشارع_أقوى_سلاح
‎#لاتفاوض_لاشراكة_لاشرعية",Not Toxic
VAP7WRCWQZ3R,4b47e38b-dd94-4eb9-a8a5-66543bb6b766,194c523b-1158-4bde-8180-20676e90d562,false,,في خولات مصريين فرحانين بال بيحصل,Toxic
JZMEZT7EYNGR,ed4ffe40-af96-4509-8b22-f6a2f5b30abf,1958c737-c2b4-437f-b452-c776697aad6f,false,,"💢#عاجل قطر تسمح للاسرائيليين دخول قطر بدون تأشيرة لحضور كأس العالم
",Not Toxic
DHNEHHYX74XC,0164b781-6797-4d4b-91f2-10064cf11d45,1a0b2d55-7aac-45f3-8b70-444340c89b4c,false,,لعنة الله عليكم أوغاد 😡,Toxic
269R2FJEMCRX,505221c6-de53-4738-ab04-1e3eb5e0620a,1a0c95b7-ba64-4e7e-8dd2-4bce0a0f0cf4,false,,‏‎الاملط يعععع 🥵🤮🤮🤮🤮🤮🤮,Toxic
HCPMEVQXT3HK,e0b0dcc7-9d64-46d7-a686-991268dd5a22,1a29805a-e575-4103-bef4-5e2b5b077c9f,false,,يا عرص يا خول الكوره جايه فى ايده قصادك و وديت وشك الناحيه التانيه كأنك مشوفتش,Toxic
VAP7WRCWQZ3R,3280968c-bcf3-47a3-a902-2bf01dc0ebbe,1a802b15-bddb-407a-ad38-fbb289e1c060,false,,اجتماع عمل اليوم مع معالي وزير التجارة السعودي، الدكتور ماجد القصبى، خلال فعاليات المؤتمر الوزاري الثانى عشر لمنظمة التجارة العالمية المنعقد بمدينة جنيف السويسرية.,Not Toxic
VAP7WRCWQZ3R,279226ca-a308-4905-900d-c1a2d9dadeec,1a8114fa-aa90-4209-82c9-23aa3aa935e6,false,,"حـب الـــذات ليس أنــانيه‍  بـل أه‍ـﻤـيه‍
",Not Toxic
JZMEZT7EYNGR,8482a6f2-6403-4ef7-abe8-dc2b9a3b8d39,1b0bcfb6-114c-4241-9809-c050a24a7810,false,,"إبنتي شيخة وإبني عمار حفظهم الله وهم مُتجهين للروضة للإحتفال السنوي المُعتاد بدولة الإمارات بمناسبة اليوم الوطني السعودي ، نزرع حب المملكة بالأطفال تنفيذ لوصية أبونا الشيخ زايد رحمه الله حين قال :مصيرنا مع المملكة واحد ومُشترك🇦🇪🇸🇦 #اليوم_الوطني_السعودي 
#اليوم_الوطني٩١ #السعودية",Not Toxic
JZMEZT7EYNGR,26f28923-0e12-41a2-86ce-6cf0cf3756f5,1b2cd519-2b20-465b-8fe4-243d51bf804b,false,,"روی عن‌مولاتنا فاطمه الزهرا (سلام الله علیها):حب ابنتي زينب للحسين لانهائی لا يهدأ إلا برؤية حسين.
#یا_زینب_الکبری
#zeynab",Not Toxic
VAP7WRCWQZ3R,2c13e57b-585e-4ff3-80b0-474c12bf7a7c,1b4f41f3-b927-4d72-a80c-635ae1173c43,false,,انهي حياتك افضل لك,Toxic
269R2FJEMCRX,cae12640-0e51-4581-9a08-c1f50b65f63f,1b82e897-e2be-40d2-b2cd-2299898008f4,false,,قارئين عند كلب واحد كلهم,Toxic
269R2FJEMCRX,59342e1c-720d-498a-bef5-ae6782c9cbbc,1c18de2b-9de7-4993-a165-25596408d646,false,,محادثات معمقة حول عدد من القضايا ذات الاهتمام المشترك موضوع اجتماع بين وزير الداخلية عبد الوافي لفتيت ونظيره الاسباني بمدريد | حدث كم -,Not Toxic
DHNEHHYX74XC,691ac58f-245f-4355-b6df-9d828b4a138d,1c1b2385-9158-4be2-950d-067a176bb6eb,false,,"بشرب قهوة و مروق حمدلله❤️

و اقرأ رسائل في وتساب وخاص لبعض الاشخاص يسأل كيف ممكن اصير مدرب شخصي؟

راح اكتب غداً ثريد للشباب و البنات الي عندهم شغف وحب و رغبه لدخول مجال التدريب و التميز فيه وكيف تصبح معتمد ايضاً في السعودية

-وذكرت شغف لان التدريب حب و عطاء قبل ما يكون بزنس و شغل",Not Toxic
DHNEHHYX74XC,043fe222-4499-4826-bd37-a454ee252d14,1c3369f0-eb1e-4a51-b5c7-e417a9eda7a0,false,,تحية لكل امرأة  تقضي عطلتها الصيفية في الولايات المتحدة المنزلية وخاصة مدينة كوزيلندا,Not Toxic
JZMEZT7EYNGR,45f38b0c-c78e-4ee7-983d-b901316de91c,1c469285-32d0-416f-9814-a36aa191510b,false,,"ونوه رئيس الوزراء إلى ضرورة التفكير فى طبيعة الأزمة الحالية، والتركيز على أهمية ترشيد الاستهلاك، عبوراً لهذه الأزمة غير المسبوقة، التى لا يستطيع أحد التنبؤ بانتهائها، لافتا إلى أن هناك دولا متقدمة ليس لديها العديد من السلع المتوافرة لدينا حاليا.
",Not Toxic
VAP7WRCWQZ3R,d7e148f8-c525-4d6c-8373-99594bdb6c11,1ce8efab-9b8a-4c93-97a5-071d486c5717,false,,‏حاجه حلوه انك تتبلد او تتغابى شعوريآ ،وتبقى مهما تشوف حاجات تضايقك  تكون مبتسم😊,Not Toxic
VAP7WRCWQZ3R,69fd455e-1abf-4bbb-8e3c-c144f84b7a8a,1d30444c-51e6-4c28-8294-dd89a5d41f00,false,,"انتم تقولون ان الله الخالق لان يجب ان يكون خالق للاشياء اذا فمن وجد الخالق هل وجدنفسه
",Toxic
VAP7WRCWQZ3R,735753c7-3d37-4b61-bef4-600223143142,1d494b8b-a1cb-477e-b52f-d86df4fd63f7,false,,"الفريق أسامة ربيع: ""إزالة 26 مليون متر مكعب من الرمال المشبعة بالمياه بمشروع تطوير القطاع الجنوبي للقناة... والمشروع يمثل نقلة نوعية في مشروعات تطوير القناة""
",Not Toxic
VAP7WRCWQZ3R,850e64e5-e03d-42c8-a375-614c88f9ee0d,1d4b7fb9-d559-4bc3-8d75-b4b3b4e3f4e0,false,,اعتقد بأن مايحدث في #إيران هو تصفيات لمراكز قوى وقطوها براس #إسرائيل والشعب بسرعه يصدق …. امممممممم طيب سألوا قادة #إيران كيف إستطاعت #إسرائيل النفوذ في الداخل الإيراني لدرجه تقتل كل هؤلاء ولايستطع الأمن الإيراني القاء القبض على واحد فقط من منفذي هذه الجرائم,Toxic
269R2FJEMCRX,30e54972-c27d-4fed-80aa-0e53ba71bc2b,1e4bddc6-5bb9-4cd1-850a-c79c39677e80,false,,البت دي من أشوفها يومي بكون كلو عوارض والليله حيكون عارض😪,Toxic
269R2FJEMCRX,19d69adb-57f5-4a26-8d82-197e0d1ab0a4,1e87ad7a-aae3-4510-a83a-a0228f418bd5,false,,"💕رسائل للأحبة في الله💫🌹
🖊
إجعل لك رصيد من الحسنات بكل تغريدة تكتبها تذكر بها وتنصح وتعلم وتدعو وتنادي للخير وإجعلها صدقة عنك وعن والديك ⚖️💕🌹",Not Toxic
269R2FJEMCRX,4ad76157-ab3b-4460-a835-6a798f92466f,1eff8f49-dc35-4a48-87c2-d8075a4769eb,false,,مراهقهه كيف سويتي ابي اسوي زيك مو بطبيعي اكره السود😭😭,Toxic
JZMEZT7EYNGR,6a88882f-ff88-4e6a-9902-a0f9fc5278f0,1f15f38c-8354-45d5-abea-f7cac07e24bb,false,,"‏هو انا ينفع اقول ليكى حاجه ؟
اتفضل كسمك يا عاهره",Toxic
VAP7WRCWQZ3R,f9228882-504b-488a-bbe2-82e8fbe43bd4,1fa0436c-909d-4ee3-817f-85e7b2485587,false,,"💕رسائل للأحبة في الله💫🌹

إذا أحسست بالشقاء وعدم التوفيق راجع علاقتك مع والدينك وخصوصاً أمك🌹

قال تعالى""وبراً بوالدتي ولم يجعلني جباراً شقيا""
",Not Toxic
269R2FJEMCRX,4e50c1c7-b07e-45f2-abf0-f635467ea432,204bf23e-1510-44a3-88b5-450df6148dab,false,,‏‎الله لا يبلانا ، شي يحوم التسبد 🤢🤢 ، المشكله مدري على وشو مدري وش الزين بهم هالمخكره,Toxic
VAP7WRCWQZ3R,1b6c1ca2-6cba-4992-8f24-d65da3973e31,207e95c4-4bd2-456a-9d6b-2e2d5384cc37,false,,‏‎هاهاها انت قاعد وين ي شيخ😂,Not Toxic
DHNEHHYX74XC,6aa571e5-41fd-451b-aba5-ed9cc7e54a1b,2081b2b0-916a-4ffa-a640-f44cac125595,false,,امشي يا متناك رزق هنا رزق هناك,Toxic
VAP7WRCWQZ3R,dfe3cde0-0884-4439-b5c9-11918b261e73,20bea0a2-04ea-42b5-9fd6-35e26d9720a2,false,,"❁↓
.
للأحبة:
للقلوب رسائل لا يقرأها إلا إحساس الأحبة وللنفوس حديث لا تسمعه إلا في دعاء الصادقين
جمعتكم مباركة ..
.
#نخبة_مغردي_عُمان",Not Toxic
VAP7WRCWQZ3R,6824725f-a1c0-4a00-82f8-c0b4418f13d6,20c6d9f7-65fc-4672-b88c-f8bfd8c02b00,false,,"الناس نتايجها طلعت وبدأو يصيفو وانا لسة فاضل لي 6 مواد.
",Not Toxic
269R2FJEMCRX,4366f990-a78f-4907-a14d-707ed836279e,20d6a456-d1d6-4565-8a34-58e753265ee2,false,,"تسجيل مُسرّب للصـ🔥ـهـ*ـيوني #عزمي_بشارة🚫 يكشف دفاعه المستميت عن ⁧إسـ🔥ـر١ئيل⁩ ومشاركته في التخطيط للإستيلاء على الدول العربية.
⬇️ #مَـن_هو_عـزمي_بشارة ⁉️
🔳 هو فلسطيني حامل للجنسية القطرية، وعضو ⁧الكـ/ـنيـ*ـست⁩ الإسـ-ـر١ئيلي، له النفس العنصري ضد عرب الجزيرة !",Toxic
VAP7WRCWQZ3R,62ffd0db-ebe5-4b5e-864a-5306cd2352ba,2152d06b-9f98-413b-b94b-c5c6fe5dabd8,false,,"تم فتح باب التقديم في الدورة الـ 31 لدبلومة الواقع الافتراضي المجانية (شهري يوليو و أغسطس)!
",Not Toxic
DHNEHHYX74XC,93fb555e-e09b-4bbc-ba16-20648c523074,21647295-6934-407a-98c2-adc659069585,false,,"لاعب #الأهلي علي لطفي يتجاوز في حق أحد حكام مباراة #الاهلي_سموحه.. شيكابالا اللي جزمته بنص لاعيبة مصر اتوقف عشان قال لواحد خرب احتفالية دوري و بسببه ستات اتنشرت في الشارع ""يا أهلاوي"". حماية الغلط خوفا من اللي بيغلطو هو سبب انهيار الرياضة المصرية. #الزمالك أنضف كيان رياضي",Toxic
269R2FJEMCRX,3d69e7f1-f7da-4e39-9b61-b0cd4c93d305,2174e54a-b90d-4f6c-91ce-75c9062122c9,false,,"عايز اسألكم سؤال غريب شويه 
شايفني انفع اشتغل ايه و ليه ؟ ",Not Toxic
269R2FJEMCRX,caf280e1-54ad-4978-a685-3b4cc2416996,21c19a9d-fb35-464e-aaef-e3e140cb51bc,false,,‏بابا فجاه بدون مقدمات جاتو جلطه ف القلب، دعواتكم ليهو ربنا يرفعوا، اللهم اشفي ابي شفاء لا يغادر سقما ورد عليه صحته وعافيته وعافه يارب 💔🙏🏼,Not Toxic
VAP7WRCWQZ3R,eced1b85-4dc4-4568-83d6-90761196385a,21d31ecc-48bf-49d5-b313-1088a91690e2,false,,‏أنتَ واصل السعي، أنا الغي رحلتشي,Not Toxic
VAP7WRCWQZ3R,6c3df2ee-a6dc-4546-bea0-62eceb9c5dd3,22381074-1967-497f-ad4c-78e0c56c0fa3,false,,‏‎الموضوع ما عندو علاقة بالدين ورجال الدين،الموضوع ليهو علاقة بالصحة النفسية,Not Toxic
VAP7WRCWQZ3R,79ac7772-1fe8-478a-b893-90dd91cfab61,228ff09e-12e8-44e8-99e3-d353fac9de5c,false,,"بنهار 47 فالحرارة و بليل شتا ورعاد
",Not Toxic
VAP7WRCWQZ3R,cb80a8ca-f2b0-4195-bb18-98b9b9047ccd,22cd57c1-0b6c-45dc-9ebc-7713975736c6,false,,"جورج قرداحي يعود مجدداً إلى الإعلام عبر تقديمه برنامج مسابقات بإحدى القنوات العراقية التابعة للحشد الشعبي .
",Not Toxic
