raw_sentence,corpus_name,clean_sentence_training,tokenized,clean_sentence_EDA,label
@USER @USER Don’t ever stop lil ma *COUGH* “eddandflow” *COUGH* oh <b>shit</b> is that my Snapchat how’d that slip out?! ...add me 🙏🏼😩,Abusive_Swearing,Don ’ ever stop lil COUGH “ eddandflow ” COUGH oh shit Snapchat ’ slip add 🙏🏼😩,Don ’ ever stop lil * COUGH * “ eddandflow ” * COUGH * oh  shit  Snapchat ’ slip ? ! ... add 🙏🏼😩 ,Don ’ ever stop lil COUGH “ eddandflow ” COUGH oh shit Snapchat ’ slip add ,0
A <b>bitch</b> is complaining to corporate about me in our lobby lmaooo,Abusive_Swearing,A bitch complaining corporate lobby lmaooo,A  bitch  complaining corporate lobby lmaooo ,A bitch complaining corporate lobby lmaooo,1
@USER I saw some <b>shit</b> today that made me want to @ her and politely ask her if I could be her stylist.... because I'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? I have a few words. URL,Abusive_Swearing,I saw shit today made want politely ask I could stylist I 'm early 2000 bangle bracelet unnecessary accessory like 's responsible I word URL,I saw  shit  today made want politely ask I could stylist .... I 'm early 2000 bangle bracelets unnecessary accessories like 's responsible ? I words . URL ,I saw shit today made want politely ask I could stylist I 'm early 2000 bangle bracelet unnecessary accessory like 's responsible I word URL,0
@USER yyyy <b>fuck</b> no bitch we decided we both was gone steepppp,Abusive_Swearing,yyyy fuck bitch decided gone steepppp,yyyy  fuck  bitch decided gone steepppp ,yyyy fuck bitch decided gone steepppp,1
@USER yyyy fuck no <b>bitch</b> we decided we both was gone steepppp,Abusive_Swearing,yyyy fuck bitch decided gone steepppp,yyyy fuck  bitch  decided gone steepppp ,yyyy fuck bitch decided gone steepppp,1
@USER <b>damn</b> he fell victim to a little thing called TOS much like the ones on his own site URL URL,Abusive_Swearing,damn fell victim little thing called TOS much like one site URL URL, damn  fell victim little thing called TOS much like ones site URL URL ,damn fell victim little thing called TOS much like one site URL URL,0
@USER Coming from a guy who worries more about straws than cleaning up failed <b>shitty</b> policies..now he knows best..lol,Abusive_Swearing,Coming guy worry straw cleaning failed shitty policy know best lol,Coming guy worries straws cleaning failed  shitty  policies .. knows best .. lol ,Coming guy worry straw cleaning failed shitty policy know best lol,1
@USER How <b>fucking</b> sad 😣,Abusive_Swearing,How fucking sad 😣,How  fucking  sad 😣 ,How fucking sad ,0
@USER what the actual fuck..ill report them this is so <b>fucked</b> up,Abusive_Swearing,actual fuck ill report fucked,actual fuck .. ill report  fucked  ,actual fuck ill report fucked,1
@USER He should leak that <b>shit</b> anyways lol,Abusive_Swearing,He leak shit anyways lol,He leak  shit  anyways lol ,He leak shit anyways lol,0
-____- No other 1st world country has <b>bullshit</b> like this because they don't have bullshit problems like this fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control URL,Abusive_Swearing,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,-____- No 1st world country  bullshit  like n't bullshit problems like fuck gun industry fuck dipshits enabling preventing sensible gun control URL ,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,1
-____- No other 1st world country has bullshit like this because they don't have <b>bullshit</b> problems like this fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control URL,Abusive_Swearing,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,-____- No 1st world country bullshit like n't  bullshit  problems like fuck gun industry fuck dipshits enabling preventing sensible gun control URL ,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,1
-____- No other 1st world country has bullshit like this because they don't have bullshit problems like this <b>fuck</b> the gun industry and fuck the dipshits enabling them preventing sensible gun control URL,Abusive_Swearing,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,-____- No 1st world country bullshit like n't bullshit problems like  fuck  gun industry fuck dipshits enabling preventing sensible gun control URL ,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,1
-____- No other 1st world country has bullshit like this because they don't have bullshit problems like this fuck the gun industry and <b>fuck</b> the dipshits enabling them preventing sensible gun control URL,Abusive_Swearing,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,-____- No 1st world country bullshit like n't bullshit problems like fuck gun industry  fuck  dipshits enabling preventing sensible gun control URL ,No 1st world country bullshit like n't bullshit problem like fuck gun industry fuck dipshits enabling preventing sensible gun control URL,1
@USER Nike lost $3.75 billion after kaepernick was named face of “just do it” <b>bullshit</b>,Abusive_Swearing,Nike lost 3.75 billion kaepernick named face “ ” bullshit,Nike lost $ 3.75 billion kaepernick named face “ ”  bullshit  ,Nike lost 3.75 billion kaepernick named face “ ” bullshit,1
@USER Google go to <b>hell</b>,Abusive_Swearing,Google go hell,Google go  hell  ,Google go hell,1
@USER I want to kiss your <b>ass</b>,Abusive_Swearing,I want kiss as,I want kiss  ass  ,I want kiss as,0
@USER For what??? Lies and rumors being spread by liberals with their known pattern? <b>hell</b> NO.,Abusive_Swearing,For Lies rumor spread liberal known pattern hell NO,For ? ? ? Lies rumors spread liberals known pattern ?  hell  NO . ,For Lies rumor spread liberal known pattern hell NO,1
@USER Grew up listening to K.I.D.S <b>shit</b> breaks my heart RIP,Abusive_Swearing,Grew listening K.I.D.S shit break heart RIP,Grew listening K.I.D.S  shit  breaks heart RIP ,Grew listening K.I.D.S shit break heart RIP,0
@USER Ur head bout big as <b>shit</b>,Abusive_Swearing,Ur head bout big shit,Ur head bout big  shit  ,Ur head bout big shit,1
@USER Blame Trump for the weather and the corruption that existed for decades in PR. What an <b>ass</b> typical democratic,Abusive_Swearing,Blame Trump weather corruption existed decade PR What as typical democratic,Blame Trump weather corruption existed decades PR . What  ass  typical democratic ,Blame Trump weather corruption existed decade PR What as typical democratic,1
@USER @USER That <b>nigga</b> snitched and added spice on top of his snitching,Abusive_Swearing,That nigga snitched added spice top snitching,That  nigga  snitched added spice top snitching ,That nigga snitched added spice top snitching,1
@USER An idiot. Where the <b>fuck</b> do they get these people?,Abusive_Swearing,An idiot Where fuck get people,An idiot . Where  fuck  get people ? ,An idiot Where fuck get people,1
@USER Start by not tweeting <b>pussy</b> ass shit,Abusive_Swearing,Start tweeting pussy as shit,Start tweeting  pussy  ass shit ,Start tweeting pussy as shit,1
@USER Start by not tweeting pussy <b>ass</b> shit,Abusive_Swearing,Start tweeting pussy as shit,Start tweeting pussy  ass  shit ,Start tweeting pussy as shit,1
@USER Start by not tweeting pussy ass <b>shit</b>,Abusive_Swearing,Start tweeting pussy as shit,Start tweeting pussy ass  shit  ,Start tweeting pussy as shit,1
@USER I AM SO WEAK SHE REALLY BEAT HER <b>ass</b>,Abusive_Swearing,I AM SO WEAK SHE REALLY BEAT HER as,I AM SO WEAK SHE REALLY BEAT HER  ass  ,I AM SO WEAK SHE REALLY BEAT HER as,0
@USER Bird <b>ass</b> URL,Abusive_Swearing,Bird as URL,Bird  ass  URL ,Bird as URL,1
@USER @USER I would name my dogs breed but I have no <b>fucking</b> clue what he is,Abusive_Swearing,I would name dog breed I fucking clue,I would name dogs breed I  fucking  clue ,I would name dog breed I fucking clue,0
@USER Holy <b>shit</b> of all people to say that a Nebraska fan. Please take your dead program somewhere else and keep your VCR around to watch highlights from the 90s.,Abusive_Swearing,Holy shit people say Nebraska fan Please take dead program somewhere else keep VCR around watch highlight 90,Holy  shit  people say Nebraska fan . Please take dead program somewhere else keep VCR around watch highlights 90s . ,Holy shit people say Nebraska fan Please take dead program somewhere else keep VCR around watch highlight 90,0
@USER i had a man tell me their body count was 40+ but refused to be with a woman who had more than 5. what the <b>fuck</b>,Abusive_Swearing,man tell body count 40 refused woman 5 fuck,man tell body count 40+ refused woman 5.  fuck  ,man tell body count 40 refused woman 5 fuck,0
@USER @USER My <b>dumbass</b> was really thinking how in the hell is she been pregnant for the last 6 years😭😭,Abusive_Swearing,My dumbass really thinking hell pregnant last 6 years😭😭,My  dumbass  really thinking hell pregnant last 6 years😭😭 ,My dumbass really thinking hell pregnant last 6 years,1
@USER @USER My dumbass was really thinking how in the <b>hell</b> is she been pregnant for the last 6 years😭😭,Abusive_Swearing,My dumbass really thinking hell pregnant last 6 years😭😭,My dumbass really thinking  hell  pregnant last 6 years😭😭 ,My dumbass really thinking hell pregnant last 6 years,0
@USER Wow you really think this works I am going to tell my wife she is going to <b>hell</b> lol,Abusive_Swearing,Wow really think work I going tell wife going hell lol,Wow really think works I going tell wife going  hell  lol ,Wow really think work I going tell wife going hell lol,0
@USER GOOD <b>bitch</b> The hood missed you 😂 crazy thing is i just was saying how em smoke out by your house used to be lit everyday,Abusive_Swearing,GOOD bitch The hood missed 😂 crazy thing saying em smoke house used lit everyday,GOOD  bitch  The hood missed 😂 crazy thing saying em smoke house used lit everyday ,GOOD bitch The hood missed  crazy thing saying em smoke house used lit everyday,0
@USER <b>bitch</b> I JUST POSTED ABOUT THAT KDKSKSKS I HOPE YOU GET BETTER SOON,Abusive_Swearing,bitch I JUST POSTED ABOUT THAT KDKSKSKS I HOPE YOU GET BETTER SOON, bitch  I JUST POSTED ABOUT THAT KDKSKSKS I HOPE YOU GET BETTER SOON ,bitch I JUST POSTED ABOUT THAT KDKSKSKS I HOPE YOU GET BETTER SOON,0
@USER LOL you escaped some <b>shit</b> then... even if I don't regret watching it for a minute. #LoyalWolf,Abusive_Swearing,LOL escaped shit even I n't regret watching minute LoyalWolf,LOL escaped  shit  ... even I n't regret watching minute . # LoyalWolf ,LOL escaped shit even I n't regret watching minute LoyalWolf,0
@USER @USER @USER I know who she is but I've never seen her watch a Benfica games this takes <b>shit</b> to a new level,Abusive_Swearing,I know I 've never seen watch Benfica game take shit new level,I know I 've never seen watch Benfica games takes  shit  new level ,I know I 've never seen watch Benfica game take shit new level,0
@USER sis Mandys no nose havin <b>ass</b> from the grim adventures of billy and Mandy can smell that shit wheeew URL,Abusive_Swearing,si Mandys nose havin as grim adventure billy Mandy smell shit wheeew URL,sis Mandys nose havin  ass  grim adventures billy Mandy smell shit wheeew URL ,si Mandys nose havin as grim adventure billy Mandy smell shit wheeew URL,0
@USER sis Mandys no nose havin ass from the grim adventures of billy and Mandy can smell that <b>shit</b> wheeew URL,Abusive_Swearing,si Mandys nose havin as grim adventure billy Mandy smell shit wheeew URL,sis Mandys nose havin ass grim adventures billy Mandy smell  shit  wheeew URL ,si Mandys nose havin as grim adventure billy Mandy smell shit wheeew URL,0
@USER living up to his nickname tonight! <b>fucking</b> nightmare. #UFC228,Abusive_Swearing,living nickname tonight fucking nightmare UFC228,living nickname tonight !  fucking  nightmare . # UFC228 ,living nickname tonight fucking nightmare UFC228,0
@USER Made my wife take the Egghead Bible Challenge. Our two kids are obviously more obnoxious than that loop because this <b>shit</b> isnt phasing her at all.,Abusive_Swearing,Made wife take Egghead Bible Challenge Our two kid obviously obnoxious loop shit isnt phasing,Made wife take Egghead Bible Challenge . Our two kids obviously obnoxious loop  shit  isnt phasing . ,Made wife take Egghead Bible Challenge Our two kid obviously obnoxious loop shit isnt phasing,0
@USER The team even know he is <b>ass</b>,Abusive_Swearing,The team even know as,The team even know  ass  ,The team even know as,1
@USER This is not the first time she has expressed this dismissive attitude toward public outcry against her votes. Those people will be a factor when they vote her <b>ass</b> out of office in 2 years. I think she is toast.,Abusive_Swearing,This first time expressed dismissive attitude toward public outcry vote Those people factor vote as office 2 year I think toast,This first time expressed dismissive attitude toward public outcry votes . Those people factor vote  ass  office 2 years . I think toast . ,This first time expressed dismissive attitude toward public outcry vote Those people factor vote as office 2 year I think toast,0
